    Folder       Mode  Result Count  Cache Hits   Real Time
139    074  NormCache             6           0    0m0.407s
140    075    NoCache            11           0    0m0.613s
141    075  NormCache            11           0    0m0.464s
142    076    NoCache          7039           0   1m56.870s
143    076  NormCache          7039           0   0m49.622s
144    078    NoCache             5           0    0m4.763s
145    078  NormCache             5           0    0m4.387s
146    079    NoCache            34           0    0m0.764s
147    079  NormCache            34           0    0m0.482s
148    080    NoCache            55           0    0m0.999s
149    080  NormCache            55           0    0m0.600s
150    082    NoCache            25           0    0m7.681s
151    082  NormCache            25           0    0m8.578s
152    083    NoCache             2           0    0m0.390s
153    083  NormCache             2           0    0m0.452s
154    084    NoCache            31           0    0m0.444s
155    084  NormCache            31           0    0m0.427s
156    085    NoCache             4           0   1m49.632s
157    085  NormCache             4           0   1m46.572s
158    086    NoCache           161           0    0m0.695s
159    086  NormCache           161           0    0m0.605s
160    087    NoCache            59           0    0m0.501s
161    087  NormCache            59           0    0m0.484s
162    088    NoCache            11           0    0m0.474s
163    088  NormCache            11           0    0m0.396s
164    089    NoCache           308           0    0m0.730s
165    089  NormCache           308           0    0m0.681s
166    090    NoCache          7520           0   5m18.205s
167    090  NormCache          7520           0    5m2.743s
168    091    NoCache           154           0    0m0.575s
169    091  NormCache           154           0    0m0.670s
170    092    NoCache          8274           0    7m1.481s
171    092  NormCache          8274           0   6m55.435s
172    095    NoCache           152           0    0m0.641s
173    095  NormCache           152           0    0m0.544s
174    096    NoCache           368           0    0m0.762s
175    096  NormCache           368           0    0m0.778s
176    097    NoCache             2           0    0m0.380s
177    097  NormCache             2           0    0m0.372s
178    098    NoCache             7           0   0m17.129s
179    098  NormCache             7           0   0m15.684s
180    099    NoCache           203           0    0m0.567s
181    099  NormCache           203           0    0m0.634s
182    100    NoCache           160           0    0m0.674s
183    100  NormCache           160           0    0m0.512s
184    101    NoCache           215           0    0m0.596s
185    101  NormCache           215           0    0m0.617s
186    102    NoCache          1246           0    0m4.263s
187    102  NormCache          1246           0    0m3.978s
188    103    NoCache             6           0    0m0.424s
189    103  NormCache             6           0    0m0.426s
190    104    NoCache             6           0    0m0.394s
191    104  NormCache             6           0    0m0.379s
192    105    NoCache            70           0    0m0.453s
193    105  NormCache            70           0    0m0.482s
194    106    NoCache             2           0    0m0.338s
195    106  NormCache             2           0    0m0.426s
196    107    NoCache          6678           0  56m14.969s
197    107  NormCache          6678           0  55m11.583s
198    108    NoCache           371           0    0m0.786s
199    108  NormCache           371           0    0m0.738s
200    109    NoCache            33           0    0m0.494s
201    109  NormCache            33           0    0m0.425s
202    110    NoCache          1283           0   6m34.065s
203    110  NormCache          1283           0   6m21.801s
204    111    NoCache            12           0    0m0.397s
205    111  NormCache            12           0    0m0.409s
206    112    NoCache            19           0    0m0.472s
207    112  NormCache            19           0    0m0.486s
208    113    NoCache           181           0    0m0.620s
209    113  NormCache           181           0    0m0.516s
210    114    NoCache            18           0    0m0.390s
211    114  NormCache            18           0    0m0.414s
212    115    NoCache             5           0    0m4.479s
213    115  NormCache             5           0    0m4.713s
214    116    NoCache            28           0    0m2.793s
215    116  NormCache            28           0    0m2.841s
216    117    NoCache             2           0    0m0.357s
217    117  NormCache             2           0    0m0.394s
218    118    NoCache             2           0    0m0.386s
219    118  NormCache             2           0    0m0.386s
220    119    NoCache            93           0    0m0.609s
221    119  NormCache            93           0    0m0.556s
222    120    NoCache             4           0    0m1.559s
223    120  NormCache             4           0    0m1.542s
224    121    NoCache            44           0    0m1.957s
225    121  NormCache            44           0    0m1.994s
226    122    NoCache            68           0    0m0.424s
227    122  NormCache            68           0    0m0.454s
228    124    NoCache             2           0    0m0.293s
229    124  NormCache             2           0    0m0.350s
230    125    NoCache            10           0    0m0.396s
231    125  NormCache            10           0    0m0.376s
232    126    NoCache             4           0    0m0.330s
233    126  NormCache             4           0    0m0.377s
234    127    NoCache           958           0    0m1.777s
235    127  NormCache           958           0    0m1.963s
236    129    NoCache            24           0    0m0.440s
237    129  NormCache            24           0    0m0.434s
238    130    NoCache             4           0    0m0.372s
239    130  NormCache             4           0    0m0.390s
240    131    NoCache             6           0    0m0.395s
241    131  NormCache             6           0    0m0.457s
242    132    NoCache           452           0    0m3.382s
243    132  NormCache           452           0    0m3.523s
244    133    NoCache          6492           0   7m28.129s
245    133  NormCache          6492           0   7m23.160s
246    134    NoCache           994           0    0m1.489s
247    134  NormCache           994           0    0m1.565s
248    135    NoCache            15           0    0m0.420s
249    135  NormCache            15           0    0m0.458s
250    136    NoCache             4           0    0m0.392s
251    136  NormCache             4           0    0m0.397s
252    137    NoCache           183           0    0m0.626s
253    137  NormCache           183           0    0m0.559s
254    138    NoCache             3           0    0m0.371s
255    138  NormCache             3           0    0m0.359s
256    139    NoCache             6           0    0m0.367s
257    139  NormCache             6           0    0m0.320s
258    140    NoCache            49           0    0m0.426s
259    140  NormCache            49           0    0m0.452s
260    141    NoCache            89           0    0m0.435s
261    141  NormCache            89           0    0m0.572s
262    142    NoCache             8           0   0m25.818s
263    142  NormCache             8           0   0m25.649s
264    143    NoCache          1055           0    0m1.628s
265    143  NormCache          1055           0    0m1.432s
266    144    NoCache            34           0    0m0.529s
267    144  NormCache            34           0    0m0.463s
268    146    NoCache            19           0    2m6.867s
269    146  NormCache            19           0    2m7.827s
270    147    NoCache          9484           0   30m5.905s
271    147  NormCache          9484           0  30m15.404s
272    148    NoCache            18           0    0m0.467s
273    148  NormCache            18           0    0m0.379s
274    149    NoCache            10           0   0m37.351s
275    149  NormCache            10           0   0m36.519s
276    150    NoCache          1125           0    0m1.581s
277    150  NormCache          1125           0    0m1.721s
278    151    NoCache           101           0    0m0.503s
279    151  NormCache           101           0    0m0.565s
280    152    NoCache            73           0    0m0.508s
281    152  NormCache            73           0    0m0.462s
282    153    NoCache            27           0    0m0.429s
283    153  NormCache            27           0    0m0.350s
284    154    NoCache             5           0    0m4.320s
285    154  NormCache             5           0    0m4.399s
286    155    NoCache          2927           0  15m59.488s
287    155  NormCache          2927           0  15m56.139s
288    156    NoCache             4           0    0m1.504s
289    156  NormCache             4           0    0m1.510s
290    157    NoCache            99           0    0m0.478s
291    157  NormCache            99           0    0m0.580s
292    158    NoCache           367           0    0m0.788s
293    158  NormCache           367           0    0m1.124s
294    159    NoCache            31           0    0m0.417s
295    159  NormCache            31           0    0m0.432s
296    160    NoCache            13           0    0m0.405s
297    160  NormCache            13           0    0m0.409s
298    161    NoCache            26           0    0m0.447s
299    161  NormCache            26           0    0m0.461s
300    162    NoCache             2           0    0m0.383s
301    162  NormCache             2           0    0m0.436s
302    163    NoCache         18826           0   1m51.024s
303    163  NormCache         18826           0   1m55.088s
304    164    NoCache             4           0    0m0.385s
305    164  NormCache             4           0    0m0.411s
306    165    NoCache             3           0    0m2.491s
307    165  NormCache             3           0    0m2.474s
308    166    NoCache            19           0   2m14.829s
309    166  NormCache            19           0    2m5.084s
310    167    NoCache            19           0    2m9.515s
311    167  NormCache            19           0    2m8.193s
312    168    NoCache             2           0    0m0.377s
313    168  NormCache             2           0    0m0.369s
314    169    NoCache           215           0    0m0.751s
315    169  NormCache           215           0    0m0.836s
316    170    NoCache            48           0    0m1.885s
317    170  NormCache            48           0    0m1.950s
318    171    NoCache             6           0    0m0.386s
319    171  NormCache             6           0    0m0.393s
320    172    NoCache           172           0    0m0.485s
321    172  NormCache           172           0    0m0.583s
322    173    NoCache             6           0    0m0.402s
323    173  NormCache             6           0    0m0.400s
324    175    NoCache          3353           0  55m28.872s
325    175  NormCache          3353           0   39m3.944s
326    176    NoCache           110           0    0m0.599s
327    176  NormCache           110           0    0m0.520s
328    177    NoCache           480           0    0m1.076s
329    177  NormCache           480           0    0m0.872s
330    178    NoCache             2           0    0m1.303s
331    178  NormCache             2           0    0m0.896s
332    179    NoCache            33           0    0m0.624s
333    179  NormCache            33           0    0m0.642s
334    180    NoCache            48           0    0m0.566s
335    180  NormCache            48           0    0m0.469s
336    181    NoCache           234           0    0m0.812s
337    181  NormCache           234           0    0m0.675s
338    182    NoCache            68           0    0m0.528s
339    182  NormCache            68           0    0m0.499s
340    183    NoCache           104           0    0m0.610s
341    183  NormCache           104           0    0m0.481s
342    184    NoCache          5298           0  26m41.353s
343    184  NormCache          5298           0   21m2.209s
344    185    NoCache           180           0    0m0.735s
345    185  NormCache           180           0    0m0.741s
346    186    NoCache         10854           0   1m57.483s
347    186  NormCache         10854           0   1m38.747s
348    187    NoCache             6           0    0m0.491s
349    187  NormCache             6           0    0m0.447s
350    188    NoCache          1126           0    0m2.210s
351    188  NormCache          1126           0    0m1.856s
352    189    NoCache             9           0   0m47.015s
353    189  NormCache             9           0   0m31.571s
354    190    NoCache            86           0    0m0.552s
355    190  NormCache            86           0    0m0.463s
356    191    NoCache           924           0    0m1.596s
357    191  NormCache           924           0    0m1.227s
358    193    NoCache            85           0    0m0.740s
359    193  NormCache            85           0    0m0.491s
360    194    NoCache            46           0    0m0.588s
361    194  NormCache            46           0    0m0.497s
362    195    NoCache           148           0    0m0.771s
363    195  NormCache           148           0    0m0.566s
364    196    NoCache             2           0    0m0.506s
365    196  NormCache             2           0    0m0.455s
366    197    NoCache             2           0    0m0.491s
367    197  NormCache             2           0    0m0.305s
368    198    NoCache             5           0    0m5.515s
369    198  NormCache             5           0    0m4.289s
370    199    NoCache            48           0    0m2.585s
371    199  NormCache            48           0    0m1.837s
372    200    NoCache            57           0    0m0.780s
373    200  NormCache            57           0    0m0.552s
374    201    NoCache           534           0    0m1.078s
375    201  NormCache           534           0    0m0.891s
376    202    NoCache             2           0    0m0.439s
377    202  NormCache             2           0    0m0.350s
378    203    NoCache           187           0    0m0.661s
379    203  NormCache           187           0    0m0.570s
380    204    NoCache            72           0    0m0.542s
381    204  NormCache            72           0    0m0.513s
382    205    NoCache             2           0    0m0.453s
383    205  NormCache             2           0    0m0.379s
384    206    NoCache            36           0    0m0.535s
385    206  NormCache            36           0    0m0.503s
386    207    NoCache           167           0    0m0.817s
387    207  NormCache           167           0    0m0.542s
388    208    NoCache           157           0    0m0.685s
389    208  NormCache           157           0    0m0.534s
390    209    NoCache             7           0    0m0.450s
391    209  NormCache             7           0    0m0.385s
392    210    NoCache             4           0    0m0.489s
393    210  NormCache             4           0    0m0.301s
394    211    NoCache            70           0    0m0.665s
395    211  NormCache            70           0    0m0.509s
396    212    NoCache           330           0    0m0.992s
397    212  NormCache           330           0    0m0.695s
398    213    NoCache           313           0    0m0.800s
399    213  NormCache           313           0    0m0.633s
400    214    NoCache           996           0    0m1.790s
401    214  NormCache           996           0    0m1.402s
402    215    NoCache          1923           0    0m3.609s
403    215  NormCache          1923           0    0m2.956s
404    216    NoCache            86           0    0m0.610s
405    216  NormCache            86           0    0m0.547s
406    218    NoCache             6           0    0m0.475s
407    218  NormCache             6           0    0m0.326s
408    219    NoCache           150           0    0m0.690s
409    219  NormCache           150           0    0m0.671s
410    220    NoCache             3           0    0m0.425s
411    220  NormCache             3           0    0m0.296s
412    221    NoCache            10           0    0m0.486s
413    221  NormCache            10           0    0m0.440s
414    222    NoCache             4           0    0m0.434s
415    222  NormCache             4           0    0m0.339s
416    223    NoCache           243           0    0m0.621s
417    223  NormCache           243           0    0m0.652s
418    224    NoCache             4           0    0m0.455s
419    224  NormCache             4           0    0m0.382s
420    226    NoCache          1122           0    0m1.964s
421    226  NormCache          1122           0    0m1.559s
422    227    NoCache           653           0    0m3.794s
423    227  NormCache           653           0    0m2.448s
424    228    NoCache           644           0    0m1.318s
425    228  NormCache           644           0    0m1.386s
426    229    NoCache           110           0    0m0.640s
427    229  NormCache           110           0    0m0.498s
428    230    NoCache           602           0    0m1.284s
429    230  NormCache           602           0    0m1.026s
430    231    NoCache             6           0    0m0.509s
431    231  NormCache             6           0    0m0.396s
432    232    NoCache             2           0    0m1.312s
433    232  NormCache             2           0    0m0.822s
434    233    NoCache         10531           0  56m54.225s
435    233  NormCache         10531           0   44m8.388s
436    234    NoCache             5           0    0m6.252s
437    234  NormCache             5           0    0m4.491s
438    235    NoCache          1548           0  11m15.782s
439    235  NormCache          1548           0   7m38.254s
440    236    NoCache            82           0    0m4.668s
441    236  NormCache            82           0    0m4.152s
442    237    NoCache            33           0    0m0.614s
443    237  NormCache            33           0    0m0.430s
444    238    NoCache             6           0    0m0.492s
445    238  NormCache             6           0    0m0.378s
446    239    NoCache            17           0    0m0.512s
447    239  NormCache            17           0    0m0.434s
448    240    NoCache            13           0    0m0.528s
449    240  NormCache            13           0    0m0.412s
450    241    NoCache            80           0    0m0.778s
451    241  NormCache            80           0    0m0.570s
452    242    NoCache            70           0    0m0.566s
453    242  NormCache            70           0    0m0.412s
454    243    NoCache          5597           0  30m59.090s
455    243  NormCache          5597           0  24m13.833s
456    244    NoCache           319           0    0m0.964s
457    244  NormCache           319           0    0m0.592s
458    245    NoCache            12           0    0m0.971s
459    245  NormCache            12           0    0m0.755s
460    246    NoCache            15           0    0m0.509s
461    246  NormCache            15           0    0m0.399s
462    247    NoCache            75           0    0m0.587s
463    247  NormCache            75           0    0m0.462s
464    249    NoCache           291           0    0m0.900s
465    249  NormCache           291           0    0m0.754s
466    250    NoCache             5           0    0m5.942s
467    250  NormCache             5           0    0m4.214s
468    251    NoCache             2           0    0m0.454s
469    251  NormCache             2           0    0m0.402s
470    252    NoCache          8224           0   7m23.079s
471    252  NormCache          8224           0   6m34.383s
472    253    NoCache           846           0   1m35.106s
473    253  NormCache           846           0   1m11.930s
474    254    NoCache            12           0    0m0.644s
475    254  NormCache            12           0    0m0.376s
476    255    NoCache             5           0    0m0.390s
477    255  NormCache             5           0    0m0.312s
478    256    NoCache            12           0    0m0.558s
479    256  NormCache            12           0    0m0.387s
480    257    NoCache             2           0    0m0.498s
481    257  NormCache             2           0    0m0.284s
482    258    NoCache           122           0    0m1.005s
483    258  NormCache           122           0    0m0.547s
484    259    NoCache          1487           0   3m20.431s
485    259  NormCache          1487           0   2m48.818s
486    260    NoCache             4           0    0m0.735s
487    260  NormCache             4           0    0m0.379s
488    261    NoCache          1378           0   0m13.958s
489    261  NormCache          1378           0    0m4.974s
490    262    NoCache            10           0    0m1.558s
491    262  NormCache            10           0    0m1.253s
492    263    NoCache             4           0   2m16.814s
493    263  NormCache             4           0   1m57.988s
494    264    NoCache             2           0   0m16.349s
495    264  NormCache             2           0   0m13.448s
496    265    NoCache           152           0    0m1.188s
497    265  NormCache           152           0    0m0.557s
498    266    NoCache             4           0    0m0.437s
499    266  NormCache             4           0    0m0.400s
500    267    NoCache          1416           0    0m7.192s
501    267  NormCache          1416           0    0m2.132s
502    268    NoCache            48           0    0m2.124s
503    268  NormCache            48           0    0m1.712s
504    269    NoCache             2           0    0m0.479s
505    269  NormCache             2           0    0m0.421s
506    270    NoCache          1140           0    0m4.150s
507    270  NormCache          1140           0    0m1.568s
508    271    NoCache             5           0    0m5.334s
509    271  NormCache             5           0    0m4.418s
510    272    NoCache             5           0    0m4.974s
511    272  NormCache             5           0    0m4.375s
512    273    NoCache             4           0    0m0.549s
513    273  NormCache             4           0    0m0.395s
514    274    NoCache           161           0    0m0.862s
515    274  NormCache           161           0    0m0.520s
516    275    NoCache           177           0    0m1.089s
517    275  NormCache           177           0    0m0.557s
518    276    NoCache           898           0    0m7.717s
519    276  NormCache           898           0    0m1.231s
520    277    NoCache             2           0    0m1.425s
521    277  NormCache             2           0    0m1.114s
522    279    NoCache            14           0    0m0.677s
523    279  NormCache            14           0    0m0.405s
524    280    NoCache           234           0    0m1.168s
525    280  NormCache           234           0    0m0.629s
526    281    NoCache           162           0    0m1.333s
527    281  NormCache           162           0    0m0.624s
528    282    NoCache            89           0    0m1.195s
529    282  NormCache            89           0    0m0.495s
530    284    NoCache            27           0    0m0.761s
531    284  NormCache            27           0    0m0.416s
532    286    NoCache             6           0    0m0.432s
533    286  NormCache             6           0    0m0.341s
534    287    NoCache           100           0    0m0.705s
535    287  NormCache           100           0    0m0.521s
536    289    NoCache            21           0    0m0.553s
537    289  NormCache            21           0    0m0.366s
538    290    NoCache            94           0   0m16.446s
539    290  NormCache            94           0   0m14.254s
540    291    NoCache             2           0    0m0.471s
541    291  NormCache             2           0    0m0.356s
542    292    NoCache            28           0    0m0.766s
543    292  NormCache            28           0    0m0.433s
544    293    NoCache          9830           0  42m46.652s
545    293  NormCache          9830           0  31m58.533s
546    294    NoCache           162           0    0m0.590s
547    294  NormCache           162           0    0m0.639s
548    295    NoCache          2477           0   0m13.470s
549    295  NormCache          2477           0   0m11.050s
550    296    NoCache            42           0    0m0.566s
551    296  NormCache            42           0    0m0.537s
552    297    NoCache           129           0    0m0.837s
553    297  NormCache           129           0    0m0.808s
554    300    NoCache           406           0    0m1.041s
555    300  NormCache           406           0    0m0.902s
556    301    NoCache             2           0    0m0.445s
557    301  NormCache             2           0    0m0.340s
558    303    NoCache             7           0    0m0.429s
559    303  NormCache             7           0    0m0.446s
560    304    NoCache          2978           0    0m4.762s
561    304  NormCache          2978           0    0m3.779s
562    305    NoCache          8422           0    2m8.987s
563    305  NormCache          8422           0    1m8.561s
564    306    NoCache           386           0    0m7.994s
565    306  NormCache           386           0    0m5.818s
566    307    NoCache             2           0    0m0.477s
567    307  NormCache             2           0    0m0.356s
568    308    NoCache            16           0    0m0.441s
569    308  NormCache            16           0    0m0.325s
570    309    NoCache           140           0    0m0.841s
571    309  NormCache           140           0    0m0.743s
572    310    NoCache            12           0   1m50.996s
573    310  NormCache            12           0   1m14.345s
574    311    NoCache             3           0    0m4.129s
575    311  NormCache             3           0    0m2.716s
576    312    NoCache           407           0    0m1.323s
577    312  NormCache           407           0    0m0.855s
578    313    NoCache           461           0    0m2.050s
579    313  NormCache           461           0    0m1.723s
580    314    NoCache            13           0    0m0.452s
581    314  NormCache            13           0    0m0.390s
582    315    NoCache             2           0    0m0.482s
583    315  NormCache             2           0    0m0.378s
584    316    NoCache           137           0    0m0.600s
585    316  NormCache           137           0    0m0.662s
586    318    NoCache          1503           0    2m6.657s
587    318  NormCache          1503           0   1m36.524s
588    319    NoCache             2           0    0m1.281s
589    319  NormCache             2           0    0m0.826s
590    320    NoCache            20           0    0m0.569s
591    320  NormCache            20           0    0m0.417s
592    321    NoCache           151           0    0m0.789s
593    321  NormCache           151           0    0m0.548s
594    322    NoCache             6           0    0m0.496s
595    322  NormCache             6           0    0m0.392s
596    323    NoCache           157           0    0m0.719s
597    323  NormCache           157           0    0m0.522s
598    324    NoCache            17           0    0m0.565s
599    324  NormCache            17           0    0m0.415s
600    325    NoCache             2           0    0m1.348s
601    325  NormCache             2           0    0m0.827s
602    326    NoCache            75           0    0m0.613s
603    326  NormCache            75           0    0m0.491s
604    327    NoCache            48           0    0m2.759s
605    327  NormCache            48           0    0m1.840s
606    328    NoCache           646           0    0m1.418s
607    328  NormCache           646           0    0m1.339s
608    329    NoCache          2899           0   0m17.632s
609    329  NormCache          2899           0   0m12.819s
610    330    NoCache           152           0    0m0.729s
611    330  NormCache           152           0    0m0.544s
612    331    NoCache            56           0    0m0.732s
613    331  NormCache            56           0    0m0.574s
614    332    NoCache            14           0   2m21.482s
615    332  NormCache            14           0   1m38.952s
616    334    NoCache          1836           0   7m23.400s
617    334  NormCache          1836           0    5m0.519s
618    335    NoCache            31           0    0m0.606s
619    335  NormCache            31           0    0m0.441s
620    336    NoCache          7555           0    6m3.084s
621    336  NormCache          7555           0   5m18.739s
622    337    NoCache           558           0   2m16.240s
623    337  NormCache           558           0   1m41.630s
624    339    NoCache             2           0   3m46.126s
625    339  NormCache             2           0   2m44.711s
626    340    NoCache            19           0    3m2.833s
627    340  NormCache            19           0    2m6.825s
628    341    NoCache            50           0    0m0.622s
629    341  NormCache            50           0    0m0.494s
630    342    NoCache           130           0    0m0.711s
631    342  NormCache           130           0    0m0.569s
632    343    NoCache           142           0    0m0.663s
633    343  NormCache           142           0    0m0.553s
634    344    NoCache             2           0    0m0.485s
635    344  NormCache             2           0    0m0.317s
636    345    NoCache             6           0    0m0.608s
637    345  NormCache             6           0    0m0.480s
638    346    NoCache          3977           0   0m27.940s
639    346  NormCache          3977           0   0m17.607s
640    347    NoCache           342           0    0m3.288s
641    347  NormCache           342           0    0m2.942s
642    348    NoCache           851           0    0m2.621s
643    348  NormCache           851           0    0m2.147s
644    349    NoCache           162           0    0m0.731s
645    349  NormCache           162           0    0m0.598s
646    351    NoCache         52699           0   7m31.500s
647    351  NormCache         52699           0   6m58.537s
648    352    NoCache           104           0    0m0.902s
649    352  NormCache           104           0    0m0.895s
650    353    NoCache             3           0    0m2.858s
651    353  NormCache             3           0    0m2.426s
652    354    NoCache           614           0   0m12.479s
653    354  NormCache           614           0    0m8.449s
654    355    NoCache            73           0    0m0.679s
655    355  NormCache            73           0    0m0.467s
656    356    NoCache            96           0    0m0.748s
657    356  NormCache            96           0    0m0.493s
658    357    NoCache            19           0    0m0.575s
659    357  NormCache            19           0    0m0.431s
660    358    NoCache             4           0    0m0.441s
661    358  NormCache             4           0    0m0.307s
662    359    NoCache             2           0    0m0.410s
663    359  NormCache             2           0    0m0.367s
664    360    NoCache             4           0    0m1.728s
665    360  NormCache             4           0    0m1.494s
666    361    NoCache           179           0    0m1.572s
667    361  NormCache           179           0    0m0.900s
668    362    NoCache           392           0    0m1.147s
669    362  NormCache           392           0    0m0.783s
670    363    NoCache            71           0    0m0.742s
671    363  NormCache            71           0    0m0.523s
672    364    NoCache            22           0    0m0.737s
673    364  NormCache            22           0    0m0.381s
674    365    NoCache             9           0    0m0.533s
675    365  NormCache             9           0    0m0.380s
676    366    NoCache          5710           0   0m24.198s
677    366  NormCache          5710           0    0m8.759s
678    367    NoCache            93           0    0m0.820s
679    367  NormCache            93           0    0m0.508s
680    369    NoCache            10           0    1m5.821s
681    369  NormCache            10           0   0m53.865s
682    370    NoCache            78           0    0m0.866s
683    370  NormCache            78           0    0m0.496s
684    371    NoCache             6           0    0m0.473s
685    371  NormCache             6           0    0m0.401s
686    372    NoCache            78           0    0m0.995s
687    372  NormCache            78           0    0m0.463s
688    373    NoCache             4           0   0m10.608s
689    373  NormCache             4           0    0m8.185s
690    374    NoCache           128           0    0m1.239s
691    374  NormCache           128           0    0m0.695s
